Fit-Time_MAPI_1pct_APA_S1_30_tube_5min,Peak1Area_MAPI_1pct_APA_S1_30_tube_5min,Peak1Amplitude_MAPI_1pct_APA_S1_30_tube_5min,Peak1Pos_MAPI_1pct_APA_S1_30_tube_5min,Peak1FWHM_MAPI_1pct_APA_S1_30_tube_5min,Peak1Alpha_MAPI_1pct_APA_S1_30_tube_5min
115.90598250728861,30.451854544480017,232.6097334947161,1.5948236527852029,0.11470945803304278,0.40667013571889504
116.40557725947521,29.741627628605816,227.06614212154355,1.5949466710090132,0.11472743714593547,0.4088749037556034
116.90517201166179,30.193498494233573,230.52374011003283,1.5946339243402021,0.11474460371085216,0.4077677555055126
117.40476676384839,29.03737620708266,221.79619089303387,1.5949484133940923,0.11490063660400263,0.3968566814321772
117.90436151603497,29.81438385427996,228.12551426751253,1.5947507218499972,0.11461152776383177,0.401621363105238
118.40395626822156,28.71085331640382,220.02592881554708,1.595019427123865,0.11443235370036686,0.401617655730938
118.90355102040814,29.19593726496268,223.34257972773725,1.5948331443916837,0.11458891245161751,0.4041886543532533
119.40314577259474,27.376824529536933,208.99718139136513,1.5952150086990593,0.11508423126576317,0.39055255070332034
119.90274052478132,26.9740306469947,204.99858609031617,1.5954215779416532,0.11565314304243923,0.38792624715088114
120.40233527696792,25.482375378470714,193.22625985010347,1.5958384381837052,0.11610556186214582,0.3779905550475514
120.9019300291545,25.30423850707744,191.39978035797893,1.5959891789554412,0.11639814100991352,0.377783392405581
121.4015247813411,25.029014581718382,189.44536348532907,1.5959406532576697,0.11639669161479849,0.37381502352446827
121.90111953352768,24.71432137998469,187.19305948794957,1.5960183099745768,0.11647308015426416,0.3657142424931301
122.40071428571427,24.951770457574582,189.61546175402896,1.5957707154326535,0.1160927742448683,0.36556269730970303
122.90030903790085,24.445034306572918,185.61439066445365,1.595883728332421,0.11622831356383356,0.36341591726447453
123.39990379008745,25.05021993276756,191.0140995656942,1.5955275279091883,0.1155384007001663,0.37382385363102266
123.89949854227403,24.387267526164358,185.81381570033508,1.595752311000243,0.11573756187349171,0.3681669646592317
124.39909329446063,25.070164273051365,191.45082491320727,1.5954028354611034,0.11533710093775107,0.37536241434883044
124.89868804664721,24.44556037614161,186.3360949828305,1.5956131487305862,0.11560388898472906,0.3725894334000504
125.3982827988338,25.004456206594924,190.76228245066238,1.595359924967932,0.11536318179915028,0.37988752938806214
125.89787755102039,24.343156538744964,186.0603400225844,1.5955563903109642,0.11527343909901178,0.37346483801409813
126.397472303207,24.58232133871949,188.09236396078703,1.5953584354936539,0.11510559465153647,0.375699683796684
126.89706705539359,24.33065761205357,186.65482553099258,1.5953084531901316,0.11469698089359337,0.3813418201848591
127.39666180758019,24.223681828941253,185.8864973330357,1.5953294258026531,0.11481778243958485,0.37331712569960535
127.89625655976675,24.177489110548965,185.6378389293434,1.5952803239580395,0.11496070094476307,0.3624242366778349
128.39585131195335,23.67221019284259,181.9677381129406,1.5954109199658024,0.11514320135547296,0.34602015739561975
128.89544606413995,23.944841527708,183.8787458261956,1.5951280246830681,0.11525869070842742,0.34602911380092594
129.39504081632654,23.59737910069527,181.06207452764514,1.5953633018053512,0.11499706675570898,0.3645550897203723
129.8946355685131,24.0880477026979,184.77946275707646,1.5951191321018023,0.11468874267736373,0.38223481704159645
130.3942303206997,23.571044986652915,180.77398166032256,1.595359272895277,0.11457939506954395,0.3892973849278402
130.8938250728863,23.81983778135153,183.25601994717698,1.5951555858599518,0.1145585712867101,0.37151562555721557
131.3934198250729,23.315657405916987,179.31807147726093,1.5954423944743863,0.11480762883559303,0.3604570172025934
131.89301457725946,23.587112602278154,181.75162844875274,1.5952525452668365,0.11474992225787983,0.3520563445089485
132.39260932944606,23.350219420706672,179.5234911817054,1.5952228944705085,0.11476613343768438,0.36464381095406045
132.89220408163266,23.64468640426795,181.79082078946308,1.595052338326105,0.11448400907585632,0.37932094701008306
133.39179883381925,23.575161718974535,180.8424277491286,1.5950568469934072,0.11457920640126895,0.3880786452006958
133.89139358600582,23.460766231584316,179.9716212363001,1.5952019913135302,0.11467543568049643,0.38279840068081566
134.39098833819241,23.475184847397845,180.00371643615298,1.5950112831154273,0.11497665953254588,0.3696469836992433
134.890583090379,23.017004309822212,176.5879310620097,1.5952238902906355,0.11526016961496244,0.3515663787140618
135.3901778425656,23.321194663078558,179.3718932581497,1.5949806677083433,0.11491343466352788,0.3545598143866352
135.88977259475217,22.825385901283987,175.83239295716092,1.5953557203652002,0.11497928356366582,0.3417997664931072
136.38936734693877,23.23616711741055,179.28389992699454,1.595105040183013,0.11459810509203971,0.3520798261668269
136.88896209912537,22.797459937196027,175.83821801358184,1.5952665247852007,0.11459717454700136,0.35419696682688584
137.38855685131196,23.289887694821203,179.74308265410502,1.5948747009356996,0.11421241144437833,0.37080977695046924
137.88815160349853,22.90194686844338,176.42044913015656,1.5950511939159882,0.11448642201046666,0.36759555212624156
138.38774635568512,23.153159377115866,178.2240365617629,1.5950148762764704,0.11465016431751507,0.3634465972937598
138.88734110787172,22.750768400007125,174.7293355467792,1.5952083815803886,0.11509925616036676,0.3536239823989556
139.38693586005832,22.766044643154792,174.99728353982863,1.5952106686162109,0.11500355488387104,0.35344803270412584
139.88653061224488,22.571820122529786,172.9361393820833,1.595181645642904,0.1154448507489172,0.35015629823925887
140.38612536443148,22.27140313113341,170.5274348556072,1.5954611102487646,0.11570101339971028,0.34065062154203946
140.88572011661807,22.31062461947217,170.78721717081828,1.5953847565406258,0.11577876962039224,0.33805374123335696
141.38531486880467,22.049971629063627,169.54976066404933,1.595617110288274,0.11520479936007821,0.3409825457879438
141.88490962099124,22.462454920137354,172.94428378391868,1.5952215069259466,0.11476355239698344,0.3562355070228905
142.38450437317783,22.136891695738825,170.2621643706683,1.5953648717341502,0.11506261753600078,0.3468208244370577
142.88409912536443,22.58724031007747,173.85268237246797,1.5951434557198134,0.11475253787580209,0.358615693715552
143.38369387755102,22.144759478931466,170.58930780782447,1.595317477597677,0.11488079666329276,0.3469239945593067
143.88328862973762,22.486961989402367,173.25035541730176,1.5950535107258719,0.11462109218066852,0.359618399870184
144.3828833819242,22.122338634028573,170.17786047464318,1.5950701439550792,0.1150393038392914,0.34706172132450835
144.88247813411078,22.38053110080117,172.42695832830125,1.595090084451464,0.11476036140463175,0.3524597216661529
145.38207288629738,22.192370418082973,170.90346359056113,1.5950899549250894,0.11513137347853508,0.3357389645696657
145.88166763848398,22.27219739952239,171.2010982704178,1.5951959465466312,0.11533000540159066,0.3364958364264702
146.38126239067054,22.420046554388037,172.43412257984923,1.5949927142713918,0.11503230154762933,0.3486019737114615
